qid,gender,race,weight_lifting_ability
2,0.37,0.37,0.0005619260588145547
2,0.63,0.37,0.10801945614810748
2,0.63,0.37,0.41231254165811115
2,0.63,0.63,0.05444991461379678
2,0.37,0.37,0.2396258190577797
2,0.37,0.63,0.061676269745346346
2,0.37,0.37,0.06155629084423209
2,0.37,0.63,0.09406132142458679
2,0.37,0.37,0.010489574560200166
2,0.63,0.37,0.23540814954428346
2,0.63,0.63,0.05127053655880087
2,0.63,0.63,0.2514026579820923
2,0.37,0.63,0.035377982564842925
2,0.37,0.63,0.02218666058115304
2,0.63,0.37,0.0716694404431335
2,0.37,0.63,0.0550695338977788
2,0.37,0.37,0.11783468748005632
2,0.37,0.63,0.026256069389890113
2,0.37,0.37,0.03665375180348329
2,0.37,0.63,0.15074326123943405
2,0.63,0.63,0.10487457426187241
2,0.63,0.37,0.010575866708320225
2,0.37,0.37,0.061099274397206416
2,0.63,0.63,0.2851493300104842
2,0.63,0.37,0.06983749715457044
2,0.37,0.63,0.03177667934518058
2,0.37,0.37,0.03554990610930253
2,0.63,0.63,0.010109239491621347
2,0.63,0.37,0.14668159949979542
2,0.63,0.37,0.15995747171541003
2,0.37,0.37,0.05024431938542373
2,0.37,0.63,0.18769635374185867
2,0.37,0.37,0.08395903928760418
2,0.37,0.37,0.16454482541322324
2,0.63,0.63,0.013642855132693366
2,0.37,0.37,0.029382764640573433
2,0.37,0.63,0.015045810991524688
2,0.37,0.37,0.09739398573426405
2,0.37,0.63,0.020367945716252223
2,0.63,0.63,0.17961803309374952
2,0.37,0.63,0.17659114376704976
2,0.37,0.37,0.05061541115753676
2,0.37,0.37,0.15919482133759677
2,0.63,0.37,0.08179887212720882
2,0.37,0.37,0.006133157437953174
2,0.63,0.37,0.04373250317957311
2,0.63,0.63,0.14722013460147676
2,0.37,0.37,0.12818259504674767
2,0.37,0.37,0.12302099360294194
2,0.63,0.63,0.2809593261592459
2,0.63,0.37,0.09740370804956039
2,0.37,0.37,0.11634177992910494
2,0.37,0.63,0.07091021779857176
2,0.37,0.63,0.06950137491389419
2,0.63,0.63,0.034303807476479764
2,0.63,0.63,0.09374803501159545
2,0.63,0.37,0.022841394873776455
2,0.63,0.63,0.20938205632375995
2,0.37,0.63,0.0517323679416577
2,0.37,0.37,0.18908174963881574
2,0.37,0.37,0.13129905681481124
2,0.37,0.37,0.09316173094057834
2,0.63,0.37,0.07461584712157743
2,0.63,0.37,0.0867694021364257
2,0.37,0.37,0.07268523277138828
2,0.63,0.37,0.048640284733013406
2,0.37,0.37,0.144630224669704
2,0.63,0.63,0.07341918229011712
2,0.37,0.37,0.17625210581874573
2,0.37,0.37,0.02621395343725985
2,0.63,0.63,0.12056205738988751
2,0.63,0.63,0.26514580951805644
2,0.37,0.63,0.051773982218146
2,0.63,0.37,0.21990095219924788
2,0.37,0.37,0.16606636110322137
2,0.37,0.63,0.09516046820965585
2,0.37,0.63,0.008723231488554362
2,0.37,0.37,0.020851093895190465
2,0.37,0.37,0.3899178545333031
2,0.63,0.37,0.058131798619249775
2,0.37,0.63,0.092391474845536
2,0.63,0.63,0.027183459244372488
2,0.63,0.37,0.2612415189382048
2,0.37,0.37,0.060888538450070695
2,0.63,0.63,0.00383367973456028
2,0.37,0.37,0.18041640553836924
2,0.37,0.63,0.19460925967605952
2,0.37,0.63,0.06930416697653496
2,0.63,0.63,0.020226004129816344
2,0.37,0.63,0.03670681417587118
2,0.37,0.37,0.010351892076115421
2,0.63,0.37,0.15846063803562177
2,0.63,0.37,0.19502068013185087
2,0.37,0.63,0.014191243652821095
2,0.63,0.63,0.3236989129304228
2,0.37,0.37,0.16489276618904336
2,0.37,0.37,0.03561194429747827
2,0.37,0.37,0.08000277749603801
2,0.63,0.37,0.3326807702400174
2,0.37,0.37,0.04553412866260498
2,0.37,0.37,0.03620718042414095
2,0.37,0.37,0.15860045286155777
2,0.37,0.37,0.15453371154426854
2,0.63,0.63,0.01664089711450134
2,0.63,0.37,0.27859318509064823
2,0.37,0.37,0.029114991552164016
2,0.63,0.37,0.12495035069490762
2,0.37,0.63,0.17146515932959983
2,0.37,0.37,0.13672171036816183
2,0.63,0.63,0.028221463642540745
2,0.63,0.37,0.11866421544604766
2,0.63,0.63,0.05647403961039121
2,0.63,0.63,0.05212987954607595
2,0.37,0.37,0.19659172943033215
2,0.37,0.63,0.031284480241885904
2,0.37,0.63,0.024098300927890337
2,0.63,0.37,0.21466633348010067
2,0.37,0.63,0.1499948472600775
2,0.63,0.63,0.16511744271651901
2,0.63,0.37,0.08104852459571177
2,0.37,0.37,0.07033193071279287
2,0.63,0.37,0.050552856615817876
2,0.63,0.63,0.2222047295123325
2,0.37,0.37,0.10830749480156454
2,0.37,0.63,0.006032910260336144
2,0.37,0.63,0.09747963683558325
2,0.63,0.37,0.06292682179086595
2,0.37,0.37,0.007940236096890096
2,0.37,0.63,0.026883587047220936
2,0.37,0.63,0.13708835981089706
2,0.37,0.63,0.21759989660690093
2,0.37,0.63,0.12744936053972045
2,0.37,0.37,0.3436576977252429
2,0.37,0.37,0.12410199491015117
2,0.37,0.37,0.09038869630987567
2,0.63,0.37,0.04673681789431805
2,0.37,0.63,0.08329436188237982
2,0.63,0.63,0.08984012072028408
2,0.63,0.37,0.11966799677114565
2,0.63,0.63,0.05371523580025961
2,0.37,0.37,0.22819914350309112
2,0.37,0.63,0.13285355873466587
2,0.37,0.37,0.01957167379278013
2,0.37,0.37,0.061303196641232516
2,0.37,0.37,0.18767885432577336
2,0.63,0.63,0.13219015050348637
2,0.37,0.37,0.08749878660873855
2,0.63,0.37,0.14130174740374446
2,0.37,0.37,0.12192600570515555
2,0.63,0.37,0.036924007504811174
2,0.63,0.63,0.1676054568223574
2,0.63,0.37,0.14861413952472968
2,0.37,0.37,0.0993870955879837
2,0.37,0.37,0.28429808703603765
2,0.63,0.37,0.042452400252264044
2,0.37,0.37,0.035140908944867655
2,0.37,0.37,0.06787931817048587
2,0.37,0.37,0.08395127265498492
2,0.37,0.37,0.09468447114327738
2,0.37,0.37,0.2818357483678281
2,0.37,0.63,0.07113792063790947
2,0.63,0.63,0.013743504220622649
2,0.37,0.63,0.008870940431592755
2,0.37,0.37,0.12246981784746114
2,0.37,0.37,0.04955687765880945
2,0.37,0.37,0.022291700928147473
2,0.37,0.37,0.038758410963899204
2,0.37,0.63,0.06938035584848956
2,0.37,0.37,0.02751282915691966
2,0.63,0.63,0.19829599598978315
2,0.37,0.37,0.2034243688060251
2,0.37,0.37,0.030461837436785988
2,0.37,0.37,0.09609953475135918
2,0.63,0.37,0.07534964577931913
2,0.63,0.37,0.2737273885102374
2,0.37,0.63,0.059733579613130194
2,0.37,0.63,0.05290456645722563
2,0.63,0.37,0.14195990032428507
2,0.63,0.37,0.006829805362462027
2,0.37,0.37,0.09802271277744967
2,0.37,0.37,0.08119965777893823
2,0.37,0.37,0.0660594671136624
2,0.37,0.37,0.1350873862751537
2,0.37,0.37,0.014579199150791422
2,0.37,0.37,0.07304353091422522
2,0.37,0.37,0.05920695278427213
2,0.37,0.37,0.05944899989348518
2,0.37,0.37,0.036211118991936075
2,0.63,0.37,0.046132980716137806
2,0.37,0.63,0.07161863885759612
2,0.63,0.63,0.11371791899328432
2,0.37,0.37,0.09914127239456672
2,0.63,0.63,0.13118948854523632
2,0.37,0.37,0.09795151488447429
2,0.63,0.63,0.2786960177915714
2,0.63,0.37,0.16235860589442375
2,0.63,0.37,0.01672417044492558
2,0.37,0.63,0.034664480116931795
2,0.37,0.63,0.011931007917589276
2,0.37,0.63,0.022144149209260222
2,0.37,0.63,0.19596837582413817
2,0.37,0.63,0.1395588089699833
2,0.37,0.37,0.04817527160260571
2,0.63,0.37,0.1849068644913331
2,0.37,0.63,0.0740042561793407
2,0.37,0.63,0.011528279138544484
2,0.37,0.63,0.0484481369493307
2,0.37,0.63,0.07175097348845672
2,0.37,0.37,0.05383676620720701
2,0.37,0.37,0.1149864177325075
2,0.63,0.37,0.21550414697793302
2,0.63,0.37,0.007984686447686462
2,0.63,0.37,0.1498150337936074
2,0.37,0.63,0.08372569361020576
2,0.37,0.63,0.18894007990896522
2,0.37,0.37,0.17467788707490295
2,0.63,0.37,0.2761606322447001
2,0.37,0.37,0.06873812616812669
2,0.37,0.37,0.14383453106425803
2,0.63,0.37,0.06371960534079257
2,0.63,0.37,0.04715514415960165
2,0.63,0.37,0.24814555672908045
2,0.63,0.63,0.12170493554515693
2,0.63,0.63,0.01617807669245397
2,0.63,0.37,0.005552652065175634
2,0.37,0.37,0.04641027287531008
2,0.63,0.37,0.44850805064463595
2,0.63,0.63,0.24213641549501436
2,0.37,0.37,0.0005971922538118291
2,0.63,0.63,0.008120157150362739
2,0.37,0.63,0.052383660709267144
2,0.37,0.63,0.05069776176346963
2,0.37,0.63,0.12009818947375367
2,0.37,0.37,0.01689966946127852
2,0.37,0.37,0.062113932445651554
2,0.37,0.37,0.05098688373320759
2,0.37,0.63,0.09246411042607927
2,0.63,0.37,0.020103872583065563
2,0.37,0.37,0.0682878169229062
2,0.63,0.37,0.009648205633531193
2,0.37,0.37,0.23647001317634253
2,0.37,0.37,0.12366880388472878
2,0.37,0.63,0.07790931004737589
2,0.37,0.37,0.023167441439696068
2,0.63,0.37,0.05634442962156094
2,0.63,0.37,0.21685435870895897
2,0.63,0.37,0.1448717660063441
2,0.63,0.63,0.03178825496544857
2,0.63,0.63,0.13504903738299456
2,0.63,0.63,0.1261506816511811
2,0.63,0.37,0.525063011447272
2,0.63,0.37,0.24204499173353705
2,0.37,0.37,0.030104103263762116
2,0.63,0.37,0.14633819484933175
2,0.37,0.37,0.10207640103988846
2,0.63,0.63,0.0878305215874976
2,0.37,0.37,0.30686671880097594
2,0.37,0.37,0.05582889076214881
2,0.37,0.37,0.26626741760556594
2,0.37,0.63,0.0679325798343321
2,0.63,0.37,0.05954121785626243
2,0.37,0.63,0.018200557790998495
2,0.63,0.37,0.09457333553099179
2,0.37,0.37,0.06220912118803468
2,0.63,0.37,0.16492358233290128
2,0.63,0.37,0.09703862886515419
2,0.37,0.63,0.016585814523782272
2,0.37,0.37,0.12111760645960379
2,0.37,0.37,0.06498164048092436
2,0.37,0.37,0.07399543266934483
2,0.63,0.63,0.2129755380591261
2,0.63,0.63,0.010331179715546646
2,0.63,0.37,0.20867176225224154
2,0.37,0.63,0.1161398789857585
2,0.37,0.63,0.12603269452917543
2,0.63,0.37,0.17527821751791184
2,0.37,0.63,0.12356241769383047
2,0.63,0.37,0.1561596926399449
2,0.63,0.37,0.06507129378816068
2,0.63,0.37,0.01128786287975192
2,0.37,0.37,0.1858809285574291
2,0.63,0.37,0.039344105614346314
2,0.37,0.63,0.22542624743218276
2,0.37,0.37,0.03459714254407675
2,0.37,0.37,0.11956107888139333
2,0.37,0.63,0.09550688885660719
2,0.37,0.37,0.2250944889345351
2,0.37,0.37,0.0584375439320568
2,0.37,0.63,0.10647832455273787
2,0.37,0.37,0.0317617128894464
2,0.63,0.37,0.12754528009660804
2,0.63,0.37,0.2653489875444244
2,0.37,0.37,0.008163032540063453
2,0.63,0.37,0.11857824247170679
2,0.37,0.37,0.04695366790849753
2,0.63,0.63,0.3073732032705244
2,0.63,0.37,0.009242916425470593
2,0.37,0.37,0.025314698192530294
2,0.63,0.37,0.00478695959121489
2,0.63,0.63,0.0870457582776345
2,0.37,0.37,0.05109800829668909
2,0.37,0.37,0.022174893171431176
2,0.37,0.37,0.000128452255979572
2,0.37,0.37,0.01257796849308268
2,0.37,0.37,0.024315541227320492
2,0.63,0.37,0.11654809182791287
2,0.63,0.63,0.3213695587942043
2,0.63,0.37,0.12698748187439451
2,0.63,0.37,0.3368415197848803
2,0.37,0.37,0.039333198477024656
2,0.37,0.37,0.041198505399548724
2,0.37,0.37,0.0011284924613399472
2,0.37,0.63,0.0116703169657143
2,0.37,0.37,0.02750790955802418
2,0.37,0.37,0.22348909280077434
2,0.37,0.37,0.1994773103531674
2,0.37,0.37,0.14276861278766284
2,0.37,0.63,0.016388036638286696
2,0.63,0.63,0.039500321285267925
2,0.37,0.37,0.05302401680563229
2,0.37,0.37,0.21718428721594485
2,0.37,0.37,0.17388335725058057
2,0.37,0.63,0.16587627682098216
2,0.63,0.37,0.18675956687206474
2,0.37,0.37,0.1000786797559653
2,0.37,0.63,0.05163228579256407
2,0.37,0.63,0.1708938396588311
2,0.37,0.63,0.0016792859271591576
2,0.37,0.37,0.05228259739983265
2,0.37,0.37,0.1776764509832932
2,0.63,0.63,0.18710744444499744
2,0.63,0.63,0.022657452393572752
2,0.63,0.37,0.00011676116470882292
2,0.37,0.63,0.145577317882854
2,0.37,0.37,0.029594167713772213
2,0.37,0.63,0.0020077135954846836
2,0.37,0.37,0.019619531429849624
2,0.63,0.37,0.24270957030990326
2,0.37,0.63,0.050720042749670236
2,0.63,0.63,0.0643513111583216
2,0.37,0.37,0.018533945385450945
2,0.37,0.37,0.025432569634589508
2,0.63,0.37,0.12356859101259288
2,0.37,0.37,0.04720079286330314
2,0.37,0.63,0.0693672921120968
2,0.37,0.63,0.22883590679183585
2,0.37,0.63,0.0032136626961483117
2,0.63,0.37,0.13905649508233314
2,0.37,0.37,0.2195775546722064
2,0.63,0.37,0.0952364492273261
2,0.63,0.37,0.22518427642534083
2,0.37,0.37,0.07510056925529629
2,0.37,0.63,0.23845081521990086
2,0.63,0.37,0.10274005311917961
2,0.37,0.37,0.09333650711850583
2,0.37,0.63,0.03703004192415116
2,0.37,0.63,0.01570540231220463
2,0.37,0.63,0.01779539420065246
2,0.63,0.37,0.26220253134537064
2,0.37,0.37,0.009583873608919768
2,0.63,0.37,0.13877590294865466
2,0.37,0.63,0.16531431859142776
2,0.37,0.37,0.0377687384636366
2,0.63,0.37,0.014534224046152455
2,0.37,0.37,0.11882975081391034
2,0.63,0.37,0.03097978019995784
2,0.63,0.63,0.2609879225318004
2,0.63,0.37,0.11486471598123027
2,0.37,0.37,0.12648211980429308
2,0.63,0.63,0.2644069046288255
2,0.37,0.63,0.027180823440217883
2,0.63,0.37,0.05065376028310531
2,0.37,0.37,0.1403459894770943
2,0.37,0.37,0.19277854589927523
2,0.63,0.37,0.21694587512979768
2,0.37,0.37,0.05365657163823445
2,0.37,0.63,0.07164516753636685
2,0.63,0.37,0.031158672663126774
2,0.63,0.37,0.06518276954121294
2,0.37,0.63,0.07255639442509765
2,0.37,0.63,0.11301786637977057
2,0.63,0.37,0.005549823479031879
2,0.37,0.37,0.16828348522881797
2,0.37,0.37,0.02847349104767294
2,0.63,0.37,0.21548645355488355
2,0.63,0.63,0.17177817212156404
2,0.37,0.37,0.1283522901758305
2,0.63,0.37,0.06798371606381715
2,0.37,0.37,0.014470169595657612
2,0.63,0.63,0.029488341215025637
2,0.37,0.37,0.12507953788924653
2,0.37,0.63,0.07266421457254668
2,0.37,0.37,0.13584269101922752
2,0.63,0.37,0.14472776018223588
2,0.63,0.37,0.0425430632595063
2,0.37,0.37,0.09999534684123257
2,0.37,0.37,0.014992875620152946
2,0.37,0.63,0.24508252930429597
2,0.63,0.37,0.0008318895202675813
2,0.37,0.37,0.00011340670552673071
2,0.37,0.37,0.06310846826643068
2,0.37,0.37,0.15306374563746633
2,0.37,0.63,0.11533721145302644
2,0.37,0.63,0.15586378731371098
2,0.37,0.37,0.033061856148340674
2,0.37,0.37,0.06804267115823215
2,0.63,0.37,0.12704688005830522
2,0.63,0.37,0.021364928401731653
2,0.37,0.37,0.05244680785193734
2,0.63,0.37,0.1935618436263553
2,0.37,0.63,0.10410519148684622
2,0.37,0.63,0.029284853596596716
2,0.63,0.63,0.3601818095914202
2,0.37,0.63,0.0634058699471638
2,0.63,0.63,0.25236410856019625
2,0.37,0.37,0.1950664249418459
2,0.37,0.63,0.09762064048996222
2,0.37,0.63,0.012548740687957194
2,0.63,0.37,0.18049292719251697
2,0.37,0.37,0.03938649770246294
2,0.37,0.37,0.07835928456668728
2,0.37,0.37,0.0025469002211532255
2,0.63,0.37,0.12590956192777825
2,0.37,0.37,0.017863057721242637
2,0.37,0.37,0.1124333458305733
2,0.37,0.63,0.02998068631707207
2,0.63,0.37,0.267440425717442
2,0.37,0.37,0.05155719038823359
2,0.37,0.63,0.026415478610218868
2,0.63,0.37,0.003328279624123409
2,0.63,0.37,0.040944151106920845
2,0.63,0.63,0.09398297581300075
2,0.37,0.37,0.050629693955219435
2,0.37,0.63,0.1037977279536727
2,0.37,0.37,0.03562750329522035
2,0.63,0.63,0.057724290103229214
2,0.63,0.63,0.04763580547848778
2,0.37,0.63,0.04855647754428316
2,0.37,0.37,0.0019693513769557525
2,0.37,0.63,0.1269961636005833
2,0.37,0.37,0.15323973502021848
2,0.63,0.37,0.10036021387858568
2,0.63,0.37,0.19413357266928405
2,0.63,0.37,0.24815570960631345
2,0.37,0.37,0.13152535244874353
2,0.37,0.63,0.048659382332473244
2,0.63,0.37,0.2542749379183707
2,0.37,0.63,0.0762159318899619
2,0.63,0.37,0.16716239655021614
2,0.37,0.37,0.07015841594892225
2,0.63,0.37,0.2555119314748413
2,0.37,0.37,0.05280376769082207
2,0.37,0.63,0.027135690070819396
2,0.63,0.63,0.037417998954552334
2,0.37,0.63,0.13337922867779262
2,0.37,0.37,0.019949160297336954
2,0.37,0.37,0.05931482484924455
2,0.37,0.37,0.017345925301893383
2,0.37,0.37,0.00715181427743139
2,0.37,0.63,0.045674644495871775
2,0.37,0.37,0.042145594490728966
2,0.63,0.37,0.2966308617549782
2,0.63,0.37,0.05759895893090161
2,0.63,0.37,0.10736011860359168
2,0.37,0.63,0.11536381099070536
2,0.37,0.37,0.13380746717014758
2,0.63,0.37,0.1817327475343496
2,0.63,0.63,0.035696295867704175
2,0.37,0.37,0.009548856413463036
2,0.37,0.63,0.11007682411878805
2,0.37,0.37,0.1793922422584665
2,0.37,0.63,0.17017629447464977
2,0.37,0.37,0.06854657334083314
2,0.37,0.37,0.054068889298228284
2,0.63,0.63,0.29188421786686214
2,0.63,0.63,0.19100797338466197
2,0.37,0.63,0.16814732639800706
2,0.63,0.37,0.2939345564680668
2,0.63,0.37,0.1933112286596646
2,0.37,0.63,0.24000897079747974
2,0.63,0.63,0.17813600583271627
2,0.37,0.63,0.0652604265786133
2,0.37,0.63,0.0011979305568809995
2,0.63,0.37,0.06860233634677515
2,0.37,0.37,0.15080223004407756
2,0.37,0.63,0.012106094203571782
2,0.37,0.37,0.018231975320906924
2,0.37,0.63,0.1636121894348852
2,0.37,0.63,0.015010257822414719
2,0.37,0.63,0.10121785770571912
2,0.63,0.63,0.06294804719612923
2,0.63,0.63,0.3512030893761919
2,0.63,0.37,0.056439388752339226
2,0.63,0.37,0.34048827255696634
2,0.63,0.37,0.12254185164924314
2,0.63,0.63,0.3500918884673821
2,0.37,0.63,0.011419622437685573
2,0.37,0.37,0.06396794555927787
2,0.63,0.37,0.1937735836302265
2,0.63,0.37,0.06728322241613949
2,0.37,0.63,0.037679565806564064
2,0.37,0.37,0.18987668500000976
2,0.37,0.63,0.045124542376161925
2,0.63,0.37,0.1359750638179033
2,0.37,0.37,0.07212889080975526
2,0.63,0.37,0.09994943569464765
2,0.37,0.37,0.036383515259248655
2,0.63,0.63,0.2896201634006512
2,0.37,0.63,0.18288123801728784
2,0.37,0.63,0.012026580388632357
2,0.37,0.37,0.10420977394930142
2,0.63,0.37,0.11961159719053449
2,0.37,0.37,0.09588223101907956
2,0.37,0.37,0.05797331041307019
2,0.37,0.63,0.006011395793622976
2,0.37,0.63,0.028124869858422885
2,0.37,0.37,0.10382320094754482
2,0.37,0.37,0.1678663969962334
2,0.37,0.37,0.09007944961240522
2,0.37,0.63,0.0706747503976689
2,0.37,0.63,0.02194579012282316
2,0.37,0.63,0.09372753983211513
2,0.63,0.63,0.07194584668203707
2,0.37,0.37,0.07850121664107901
2,0.37,0.63,0.050506977348568016
2,0.63,0.37,0.18259798222170348
2,0.37,0.37,0.0748661949203947
2,0.37,0.37,0.1806937414581884
2,0.37,0.37,0.15848907084155828
2,0.63,0.63,0.20680090498011816
2,0.37,0.63,0.017457089096816647
2,0.63,0.63,0.0740291303791436
2,0.37,0.63,0.057400042626525205
2,0.37,0.63,0.0690028782494374
2,0.63,0.37,0.01289528789844785
2,0.37,0.37,0.09143610656176293
2,0.63,0.63,0.06831302634698078
2,0.37,0.37,0.11301336066229917
2,0.63,0.37,0.013708045855514217
2,0.37,0.63,0.04289268985360717
2,0.37,0.63,0.022610663087022642
2,0.37,0.37,0.026651017256049236
2,0.37,0.63,0.15039110970590175
2,0.63,0.37,0.06999347485942942
2,0.37,0.37,0.07138661492266218
2,0.37,0.37,0.06312747984787781
2,0.37,0.63,0.09670556206816538
2,0.37,0.63,0.07983080534095055
2,0.63,0.63,0.12048889547396835
2,0.37,0.63,0.10839761837738604
2,0.37,0.37,0.012464020183212354
2,0.37,0.63,0.14534744767674468
2,0.63,0.63,0.05312361236414098
2,0.37,0.37,0.09377694514673107
2,0.63,0.37,0.08051710026785996
2,0.37,0.37,0.08920906153821156
2,0.37,0.63,0.07208559131444059
2,0.37,0.37,0.13308690449685046
2,0.37,0.37,0.12062092314907724
2,0.37,0.37,0.035504709165920856
2,0.37,0.63,0.14925608171439692
2,0.37,0.63,0.14451468528050082
2,0.63,0.37,0.08346465388076918
2,0.63,0.37,0.1928315549477037
2,0.37,0.63,0.0449844632178632
2,0.63,0.63,0.10322281324527594
2,0.37,0.37,0.18239451208770185
2,0.63,0.37,0.06652989033077317
2,0.37,0.63,0.1626576718067534
2,0.63,0.63,0.1154983396242098
2,0.37,0.37,0.08381444675018102
2,0.37,0.63,0.021429327676596555
2,0.37,0.37,0.06413260269292653
2,0.63,0.37,0.061438542480290015
2,0.37,0.37,0.15032034360243018
2,0.63,0.63,0.07408868047407302
2,0.63,0.63,0.3103598250928527
2,0.37,0.63,0.05151505268617629
2,0.37,0.37,0.0035435342526853875
2,0.37,0.37,0.05847357910852091
2,0.37,0.37,0.16518061446347154
2,0.37,0.63,0.050363722119044496
2,0.37,0.37,0.001234404264897293
2,0.37,0.63,0.23444437962038245
2,0.63,0.37,0.03608642541567564
2,0.63,0.63,0.15180965965724774
2,0.37,0.37,0.07142341300365951
2,0.63,0.37,0.24990641046797962
2,0.37,0.63,0.08232195751382143
2,0.63,0.37,0.030039615186233104
2,0.63,0.63,0.1325762815228244
2,0.37,0.63,0.19968186802545118
2,0.63,0.37,0.08372883466550207
2,0.63,0.37,0.0999461359153711
2,0.63,0.37,0.14883598880480486
2,0.37,0.37,0.12690973906463343
2,0.37,0.37,0.10631501638580354
2,0.63,0.37,0.023072385312070565
2,0.63,0.37,0.04873874762251629
2,0.63,0.37,0.11748267416594743
2,0.37,0.37,0.06762404830442015
2,0.37,0.63,0.060905299343325114
2,0.63,0.37,0.07086837250902789
2,0.63,0.37,0.08577126591368978
2,0.63,0.37,0.17101077555748406
2,0.37,0.37,0.2323825719905367
2,0.37,0.37,0.17309408348897104
2,0.37,0.37,0.03641155373858007
2,0.63,0.63,0.03573616465945739
2,0.37,0.37,0.0007777414922091053
2,0.63,0.63,0.023742226027235747
2,0.63,0.37,0.42751819730223
2,0.37,0.37,0.02798366249239359
2,0.37,0.37,0.06370242832057005
2,0.37,0.37,0.015070063592385274
2,0.63,0.37,0.033530396410085594
2,0.37,0.63,0.042575868684248896
2,0.63,0.37,0.10331900259367877
2,0.63,0.63,0.0026757340362711934
2,0.63,0.37,0.30332589660981985
2,0.63,0.37,0.48978520746172055
2,0.63,0.63,0.11986548471898434
2,0.37,0.63,0.2705912820380486
2,0.37,0.37,0.2191030002056571
2,0.37,0.63,0.11859612995222846
2,0.63,0.37,0.11809647310357252
2,0.37,0.37,0.0005622627994688045
2,0.63,0.37,0.29192914721708285
2,0.63,0.37,0.09503203752220568
2,0.37,0.37,0.12376751373790695
2,0.37,0.63,0.027388057048461367
2,0.37,0.37,0.06591315677791099
2,0.63,0.37,0.2269664355610626
2,0.37,0.37,0.03502010077056272
2,0.37,0.37,0.14918819135621675
2,0.63,0.63,0.008575162057736452
2,0.37,0.63,0.008954016212638138
2,0.37,0.37,0.007350914124472974
2,0.63,0.37,0.1019426446953659
2,0.37,0.63,0.17815998056824878
2,0.37,0.37,0.0018321089902609833
2,0.63,0.37,0.25373963248773973
2,0.63,0.37,0.0716737175325931
2,0.37,0.37,0.05987538985984453
2,0.63,0.37,0.21355406942081062
2,0.63,0.37,0.1375148059398853
2,0.63,0.37,0.25870756971235287
2,0.37,0.37,0.13182019008236023
2,0.37,0.63,0.0652404637067866
2,0.63,0.63,0.07020571078452098
2,0.63,0.37,0.06330941790573641
2,0.37,0.37,0.15692130371911206
2,0.37,0.37,0.04659574309254266
2,0.63,0.37,0.20484984307203663
2,0.37,0.63,0.05921121484006964
2,0.63,0.37,0.07994613787123639
2,0.63,0.37,0.02729861576659498
2,0.37,0.37,0.03976113559392058
2,0.63,0.37,0.1598162050834238
2,0.37,0.37,0.02687799814666403
2,0.63,0.37,0.23532687005266312
2,0.37,0.63,0.04692309981623255
2,0.37,0.37,0.2061019904861815
2,0.63,0.37,0.04429445893258177
2,0.63,0.63,0.025599582701599455
2,0.37,0.37,0.08345970648625511
2,0.37,0.63,0.03174321971012417
2,0.63,0.63,0.02530592027799572
2,0.37,0.63,0.14385150554010928
2,0.37,0.63,0.1379172662903153
2,0.37,0.37,0.010529696214065742
2,0.37,0.37,0.13171509143353122
