p1,p2,p3,p4
-0.1228578296387628,-0.014175982616529753,0.02375167896474526,0.02329505730275068
0.12341806282840367,-0.019535254363483006,-0.0029921448036399185,-0.002764629080666545
0.041934606083473706,0.06771319177687321,0.02721442806870476,0.005571294411218892
0.12503806358206362,-0.014727870457315958,0.02274470670948697,-0.006984116504788371
-0.04415494012218943,0.07201245239684012,0.002366064491895406,-0.02521871482162639
0.12432275097004622,-0.014532644748488983,-0.006566849849551218,0.018325562139331338
0.04142614319655744,0.017574902173236227,-0.019474605870866593,0.007383632779349657
0.03989899952304411,0.013915107715786065,0.023064544854856435,0.025962584412289928
0.0419947197723847,0.06345689241785271,0.0038382263524233727,0.022050992879116008
0.12383850497193591,-0.015904602161779073,0.00530349815158503,0.024230848288087182
0.12510847165978062,-0.017734324264393884,0.007229511388082131,-0.005363586010447037
-0.04078599966627535,-0.016020804492819046,-0.025098224136797482,0.02532851816344701
0.12702531833179778,0.015766282336065814,-0.0047808193615090765,-0.004791706857832629
-0.04069117382335947,-0.012992218164494716,-0.006897077212689085,-0.026079879473715713
-0.12430432977001919,-0.06673137611860212,-0.023356523750377795,-0.006455458923710878
0.12287912697082354,0.06850097398430371,0.005858937013434579,-0.025278069167414582
-0.1281230593126261,0.017758279756055883,0.004209707346599363,0.021307298872665786
-0.12457659005366878,0.01797376732587085,-0.004979673522407152,-0.009260554937882887
-0.04364002902291206,-0.017194804312035586,-0.006121846387701711,-0.004545474519878152
0.12518677922913152,0.06698957104938177,0.005930816597348737,-0.0023301229670985597
0.041039266501278135,0.016225406785387964,-0.024502871195412876,-0.0069116701417554945
-0.0409495226815591,-0.07023659527077251,0.008264992592843507,0.021367884435041846
-0.12669098479638022,-0.06858999425574201,0.023511529505399933,-0.007917339453121952
0.04216970531795341,0.06805154530701275,0.004523346467246974,-0.022535721299269625
-0.04414556975749648,0.015120293250173819,0.02434546278516583,-0.003344693421485508
0.0381342838184587,-0.01684718761478637,0.006772893507995956,0.018704388411839027
0.0482104617739256,0.009217457118892169,0.02221995256133362,0.02215392882422369
0.038958913865836324,-0.06562482750876321,0.005036691610341329,0.023342900206876877
0.12703552281747044,0.015581767813751467,-0.02166802373913432,-0.0034125664287781615
0.12431399169428635,0.01816415916437654,-0.005452737922372006,-0.00649927538899601
0.04290982808163282,-0.06821751061278951,-0.02127713546209355,-0.003479567910518932
0.041706305382722395,0.07032341721433652,0.0030820971874239976,-0.02622464340468736
-0.1241733578292295,0.017837245920796555,-0.02083687221567558,0.0031095272460022203
-0.039597220922417846,0.016251576820851443,0.005557469770082949,-0.004549583757112816
-0.039578362595112854,-0.07022265688727385,0.021754862794010888,0.023546417214594897
0.12306337888642231,-0.07150553070781311,-0.003166707262995084,0.005192920436847817
-0.04210253055555462,0.01856177881486965,-0.021134268678966586,0.007503648334919244
0.0414514930695937,-0.07067855347282902,0.0032266296044926516,0.021468839492460774
-0.12255501327203822,-0.014819651083127596,0.0041789089453397035,0.022428313226478123
-0.12408055044665098,0.06601003996641869,-0.023548863503606077,0.004956495894142592
0.12602946808355217,-0.017432170833562705,-0.020710863858032086,-0.007286855195651517
0.044277163225962764,0.016899379192999404,-0.021024894532423653,0.020225102229442144
-0.04178997132433553,-0.07130886692201878,0.005128669554217124,-0.02930770900103163
-0.12814878178494393,-0.06815777527711128,0.0068495333513213215,0.005796969827281646
-0.12653304991537945,0.06684426984853813,-0.023503863644194524,-0.003369637918998923
0.04418447109741072,0.02033610533457294,-0.027756127453011873,0.022555652121163894
0.04457009968832134,-0.06820046927596192,0.004207294134688491,-0.02360300528329057
-0.1241148581186913,0.06938352019128172,0.019816045263800267,-0.022564478429210097
0.12583865763381732,0.017376750609970907,0.022994963810209188,-0.008257383802953763
0.12327540590393914,-0.07050524809903559,0.022331100029223054,0.004418800547254083
0.12371167966315715,0.06965755775443641,-0.02040264325895739,0.005372392510661821
-0.12502202161661718,-0.06940383138361829,0.004665385244763932,-0.023761778832013396
-0.041696586777066315,-0.015042912590301587,0.019079378872506717,0.00836693726071804
-0.12535474996030574,-0.015189044463019339,0.0021053106420014147,-0.021023644648657778
-0.04065173488230214,0.06827574357453654,0.027260744383116785,0.024382054249660542
0.12626556960921237,-0.06957493617880045,0.023600817027553504,-0.008719965802080993
0.12406015355542119,-0.017565967765735938,0.00550106901413459,0.005423418664732052
-0.12448591007139513,-0.012684634316497165,0.018737837016118957,0.005464880745314841
-0.043222145487366116,-0.0698003289945351,0.00590243599204202,-0.005653912359848905
-0.1263689812776746,-0.017376594013301144,0.006523180179423119,-0.003580749358727518
-0.037780457724301005,-0.021173375088332117,-0.0043889524902174714,-0.023457184046349656
-0.12278927714412778,0.0699126786684915,-0.019777931846866756,0.006288666043645777
0.12442972082725726,0.01691068821555417,0.004262778701786727,-0.00562683128142357
-0.03965143327705301,-0.018317419573447,0.02480650734010944,-0.026834539065872198
-0.12624054177767244,0.06707373380822595,-0.00787696224226725,0.025211393219801554
-0.12779959236195484,-0.06975384295521095,-0.004680282437667738,-0.024047949569609654
0.12470771044071007,0.017121445410074952,0.02026791388539041,-0.02475184648420148
-0.040068736248877516,0.07063250964388507,0.00565415482439755,-0.008018527117246217
-0.039755447178257915,0.01415591596530574,-0.028777450849686796,0.022627122423110536
-0.12446100276656528,-0.01588417206041559,0.005672683933171122,-0.02485710026435234
-0.12075338586557376,-0.01697633076169666,0.0019676044780302464,-0.024847394207810534
-0.1243995937082109,0.01795267339249569,-0.01974909774591569,0.020506223489910314
0.12442804508383376,0.015674320834427314,-0.0037108231721624304,-0.022922648773148535
0.042896859225660305,-0.06574059473411892,-0.005125890477763706,-0.009284147436026088
0.12430712518627612,0.06812724477958722,-0.022717589617304683,0.02321561813392583
-0.12527723332719615,0.06784411126416373,-0.021376224830101268,-0.026011504140647186
-0.12353568397782637,0.0677618371490355,0.004261946961324188,-0.021172541940752524
-0.042944112124871925,-0.06811210503941588,0.00373876343708415,0.00843964693558103
-0.1261314449067793,0.013760469147577505,-0.003861749853810183,-0.0034930449095985643
-0.12133418101591822,0.01859280546692235,0.005986969876929199,0.024031032311564577
0.12385551654836839,0.0706787301264828,0.02197786005065998,-0.004664518020307559
0.1242590124528381,-0.01675851466298916,0.020421330612452444,0.018191348399736726
-0.12434455555535698,-0.013961001112047355,0.006014666042075299,-0.021762908319314364
0.12460475694754557,-0.06797144435540907,-0.022311814218240623,-0.026963724779982236
0.04031494912175604,-0.013585377084674754,0.021296385486724016,-0.02556468908268086
-0.036959841265146405,0.019050078419669842,0.03116969969544371,-0.02315128473045201
-0.12243752464433132,0.06786131489358468,-0.02275909105861744,0.005274912072537475
-0.04073456605357362,-0.011241472487250543,0.019344535216432746,-0.009565099434514454
0.041397410178998194,0.01612957458150753,0.005684844188664197,0.00255796301325616
-0.0410893752415465,0.0707012631692975,-0.009216022864944344,-0.022944862986856197
0.04348813772049629,-0.016923907200917153,-0.02289070901157456,-0.02274539205109504
-0.04204186616443718,0.012759950780085724,-0.007125154220841836,0.006362354894961636
0.041866961026184105,0.0657740952035056,-0.008791389256367948,0.025948051875860384
0.04307567245473178,-0.06980207755892924,-0.005503554582367929,-0.027722466758979696
-0.12561595268745301,-0.016259692051850672,-0.003555040253232152,-0.003830476223604
0.039567031496730715,-0.07013207913373144,0.003850475849161175,-0.022818623951058038
0.12739157925190753,-0.06834060328494307,-0.00603119715470058,-0.0031503700384666457
-0.1259713125698514,0.07084769604166441,0.02261563931975839,-0.023146616707228885
-0.12477728554331809,0.06964941459153348,0.025503770197357622,0.02421829472511683
0.041966502836554044,-0.015139604667131476,-0.004518270705406944,0.0077325738741118475
-0.12422947247882311,-0.06943929310582395,-0.022503959494003762,-0.004190549613273081
0.04460958958684759,0.01636841792369185,-0.01918111706667182,0.02573944418028539
0.04176619565163091,-0.0158959863438554,0.005871470421126306,0.002773460319604842
0.1264558230281091,-0.06861869098976,-0.0032580498698040563,0.007260572654426284
-0.12631209707702845,0.06679979108784385,-0.021794284116683,0.008366770939482236
-0.12481176282611238,-0.06609510573323533,-0.005945112459428172,-0.0085422712488385
-0.12477410868051397,-0.06654795882976151,-0.005078506431726968,-0.02768946222999914
-0.04035204965400019,0.07281727581823386,-0.02084843760476167,-0.005511574234554221
0.04052263264686199,0.06531812119511565,-0.008618587287764764,-0.020345358611716907
-0.038667703127451415,0.013280781394873528,0.01898424033736003,0.006782129961718699
0.04399277593723686,0.014897885117310827,0.004020672011640169,0.023627403678365706
-0.03929085335883175,0.01804124469205191,0.020568934644508426,0.00282102923012343
-0.04505334417170382,-0.06705896008294553,0.027159869169288007,0.0038517565655792904
-0.041874428820291215,0.06578341706373525,-0.007832214507625262,-0.004474887816414095
-0.03893953958411929,-0.06723343788028391,0.022818181395491712,-0.021201029342613507
0.04505625488392503,-0.06715705394911532,-0.006586225509839319,0.002517811137479517
0.12342580443303051,-0.011172937491451443,0.018765222423715953,0.00349580450739033
-0.1243620812060345,-0.06807883160999723,-0.025884296450559296,-0.02365358801072029
0.12594922079225182,0.018596461254117087,-0.024791735666389692,-0.0038850177941116434
0.12453571484382643,-0.016126694731623203,0.02069584138419198,0.023336054309955032
-0.0429881463180913,0.06954306338750105,0.0231864649237133,-0.007434910329010396
-0.04286102116275374,-0.07263350423281945,0.024898314788819317,0.023604356269521815
-0.039044074636519335,-0.016674585794522617,0.009539859910584175,-0.02334933596711967
0.12719006691873125,-0.012775522061385616,-0.005193623445991527,-0.02401809880794826
-0.12660400016787499,-0.06754942879984362,0.02140935810520012,-0.007458580633640047
0.12731577556923235,0.0665176804285769,-0.005114334443927509,-0.02265087493520012
0.12365255762510567,-0.015344026499170531,0.021431262076431163,-0.023001061639672592
0.12241568504591296,-0.016830256537034644,0.0102763758293612,-0.004928194544882698
0.04561073983790725,0.07093443216635127,0.020862839465938955,-0.02254666019246797
0.04438240774800673,-0.06867282400267959,0.02263538284787391,0.020900324694279365
0.12402562287187749,0.06549584147762398,0.004612280204748834,-0.004781128935233936
-0.043389133997490836,-0.01490755984056282,0.024682328998966354,0.02333840538050535
-0.1253142895921259,-0.07113041435582967,0.00761390142967575,0.0038365218607224693
0.04365602002390477,-0.014195848649775808,0.022718986576487177,-0.02623006334255874
-0.041766172544109206,-0.015172191873165812,-0.01936269438044737,-0.018495176686748317
-0.043311809634600976,0.017094807004323854,0.007824735516497192,0.0022430404047533116
-0.1240972725942431,-0.016757393626501766,-0.022599119426423054,-0.023215022671817586
-0.042262944794559686,0.06647072094429869,-0.021983730897734307,-0.0046466590537979306
0.04225857502445895,-0.018007252038361822,-0.018955842724945677,0.02358894955416341
-0.03943753517394913,-0.01600214788250332,-0.02432140155371542,0.009766098746214973
-0.038900390404762134,0.0169401723841473,0.02579207373527611,0.005803643595882226
-0.0394553325757154,-0.07105311487935878,-0.02101185214202025,-0.020889093146608296
-0.12433616055548737,0.06696210027322697,-0.005680520995786968,0.023132558190308475
0.03945918510311294,-0.06783925105892442,-0.021611560775831366,0.022489719837808935
-0.043534011992860305,-0.06637639599855864,-0.010968225912624781,-0.010400063815918695
-0.04052662277083625,-0.06836683689551899,-0.008264426847410591,-0.006753732165569976
0.04087527903928045,0.0674893610539614,0.020946171338848987,-0.007078157624761167
0.04137804388562611,0.016725501256424313,0.004269193696343846,0.022814659777030406
0.041639715106638574,-0.016955308698691902,0.0038485851358024264,0.018769558873096233
0.044110327717316634,-0.07124907969329897,0.007383818809516411,0.02369657147656735
-0.12383205900194293,0.06888839593996361,-0.01947782367512586,-0.005212931432116616
0.12379090001257709,-0.01580182973192461,0.005277811713296596,0.02226489874985621
0.04163951462606897,0.070150281811613,-0.005087700236496916,-0.00690432070556717
0.12480213742791102,-0.07122221265190859,-0.004368423871485154,0.0025615886524098987
-0.0411807584476581,-0.017590410025015372,-0.02443544613047698,-0.006376449566247643
0.039713461050728587,0.02131199530332178,-0.022166888516864935,-0.0054906964050930596
-0.12500130981382535,0.015770915923381004,0.007834742122002076,-0.022044685836545997
-0.12319809388414037,0.017038368843788274,-0.024357045068851193,-0.02141249269939536
0.12593696861111395,-0.06844937149044338,0.022290065315729603,0.023069013707135898
-0.04075306776972706,-0.06935367092654394,-0.02252758565348729,-0.02149433471714401
0.039505741071040185,0.016034629927870817,-0.022751494652974023,-0.02321044683259756
0.040631895595311045,-0.06773373565168508,0.006511653129895808,0.0041215809221901096
-0.12534849583158758,-0.014746352627679997,-0.0036866955440461244,-0.008880558930118581
0.0447930502603746,0.01586317505961129,-0.007051585174500623,0.024305394509217294
-0.1267943344616804,-0.01764215251659542,0.026807946173490124,-0.007767596414499762
-0.040378873930311344,-0.06918384353675584,0.01943191023506083,0.023142543328525295
-0.0408812226853502,-0.016294280773008294,0.0032618611755353103,-0.007287320630969366
0.12202323330430352,-0.06832304110891203,-0.008878905430487475,0.0230680101276834
0.12380092059514215,0.06847809182747791,-0.005303978228736604,0.020327928302916774
-0.041396021623525285,0.06876761730901376,0.0035485635153220604,0.008437879791573654
-0.041652440976305515,0.06788151164344125,-0.002485152317350799,0.02237636692565477
0.039529383382235536,0.0674660972596726,-0.004233340711733552,-0.0057863023781560335
0.12687095695762063,0.06945591186862324,-0.0051614160027227485,0.020771607834377332
0.04396677384397677,-0.017802108147125947,-0.005526579705456313,-0.019022720262636402
0.042132407138005985,-0.06702459226067833,0.02258566235391109,0.025314254042039238
0.04189077500012802,0.06559630495565794,0.02320323813596137,0.022222977034210518
-0.12239986835563206,0.017303844777293135,-0.021241569777193155,-0.023162382278950143
-0.12417900280059925,-0.016769088735250206,-0.02353819241206611,-0.02240329341663975
0.12495163087911698,-0.06996068105731712,0.020484433775533252,0.0283041703330623
0.04237471649135132,0.06874191841872385,-0.0037406079738826776,-0.022759313035865564
-0.04314519339795387,-0.018754172103740616,0.006073339823646874,-0.005284162762774391
0.0440198942433343,0.01894772624718871,0.0034167536734496856,0.0019771854309116425
-0.12501904821053814,-0.015466653072278666,0.023601839287374863,0.005375560553588125
0.04299526329435503,-0.014433632421770174,-0.006183292523060839,-0.026242716479956116
0.04238685205899173,-0.06797352656708386,-0.022151263982288272,0.0045819064187249976
0.04328193937555501,-0.06922062371480997,-0.023262342490393016,-0.02008000195179081
0.12417832070910471,-0.06839384213150777,0.022931597938709358,0.00607823261228221
0.04272519490027621,0.015281007378733889,-0.02219798989724333,-0.02346898798200437
-0.042771306373351754,0.020989235385400554,0.004818972859414334,0.02522080945989949
-0.04419214717601969,0.06801116353829659,0.02226581299268384,0.022021065354087377
-0.04052751246780339,0.07210312249226301,0.004801014979121928,-0.005154201973879259
-0.04215297705499631,0.021574189265544903,0.025449976097524335,-0.02375688608803663
0.12622370950671022,0.019748665600601362,0.005273336408437517,0.024403012219613423
-0.125047330859165,-0.06886184063305698,0.020852413894101304,0.022740301002687768
0.12605350424128028,-0.016266893574654353,0.004271703298752987,0.006150380992171795
-0.042096485032800605,-0.06820116627878717,0.003245006851481741,0.019186604820449853
-0.039817059572327215,-0.07123173226587229,0.0042985324869598005,0.020600276968275755
-0.1276311379475997,-0.01698968825610838,-0.02365762490821503,-0.022232783033777816
0.12368010420899657,0.021434935395634694,0.008990502104680241,0.022138951030862053
-0.044052722910404914,0.06661944173076967,0.006600405488823703,0.02067038208433446
0.043564387192264825,-0.01876855913615859,-0.007162816104305052,0.003243340969835484
0.12321532665903671,0.01526434043142713,0.007746305455998631,-0.0059915697296753605
0.044283529013263115,0.016138550015793566,-0.0236307881806695,0.023009761955927275
-0.12760642119711355,-0.06998918385198993,-0.0035217425796234534,0.023656507743413987
-0.04222990471309228,0.015937205353607,0.02423116936397284,0.02194617247299682
-0.0427083054251301,-0.06944524477946606,0.005600347204470854,-0.020040435818700627
0.044236393438027564,0.01781325114826237,0.0032984207395444676,0.020257980041432526
0.04102968707040295,-0.018980645971412042,-0.006266291456653381,0.004540722218969916
0.042432870560910586,-0.013135550216315,0.008157125712819263,-0.02138811347902313
-0.12570385881064505,-0.015361997264474117,0.005445887953087,0.02199715750235861
0.1257353759865343,-0.019050483167417764,0.02144723886066196,0.007379664362066203
0.04558657707789943,-0.01818521145323968,-0.017051671479497182,0.003079484085237173
-0.04144971707775582,-0.016722913243169366,0.007599439565059527,0.02163083646127561
-0.12499601899181118,-0.07092866771614567,-0.00384167322127034,-0.005129226570321652
-0.04030724722320338,0.06893952915102208,-0.003968532890150441,0.023390668987194614
0.12356914486210213,0.01693421898539747,0.005750479073297816,-0.02420649123778254
0.12480273743564328,0.06730696337411671,-0.02075670128247298,-0.022882337495844608
0.12433122252080675,-0.07012919330066555,-0.004628667737758514,-0.019612452116681806
0.12465083286463825,-0.015937831956848284,0.023512687517838467,0.023571171895075422
0.04632848945282502,-0.020084506381788037,-0.026140611460720255,-0.02081336065024821
0.04290769780541002,0.016547912477213888,-0.027451947951142176,-0.021274760255035365
0.12493440354963965,-0.01806745438858236,-0.005650037278258662,0.02631644715977547
-0.04252449106569759,-0.016574816380277173,-0.021576681600715474,-0.025105229568752323
-0.12470178067393936,-0.06532611278938352,0.0066505607133508695,0.005067307002046535
0.12651155794687716,-0.06761768717536017,0.004339236698684322,-0.006972866900387014
-0.04265980708401103,0.06889693196332847,0.020465433946889582,0.008218330275323094
0.03859362678171383,0.017285858996054945,-0.024772955474063406,0.008675691851137791
0.04524805903370217,0.0717111705392364,0.009955991389441508,-0.005072565001942517
0.042461437798692415,0.07038337524118317,-0.001934878054487815,-0.005305882117815778
-0.042303463058475446,-0.015615831633656683,0.024394774718767043,0.006111282563531054
-0.12326197062265336,0.06619317103887966,0.005859248771813297,-0.02202630048647523
0.04244004142683665,0.0636819425371004,-0.02049976875671672,0.028246637704170015
-0.12457061114621852,-0.07012236075428024,0.025626213660360952,0.02359482116038479
0.12374768450241158,0.06656287670110735,0.004690408594454633,-0.02313386083696143
-0.0389425156976981,-0.06878873310028019,0.022832000765063712,-0.007139107197511605
-0.04091186048396808,0.016808996316819487,0.002312320401966668,0.02335245611271915
-0.12569768586132773,-0.06816195632491119,-0.0033802536241048955,-0.025210531384594663
0.043512390750050846,-0.013343200737844193,-0.0006780972355095657,-0.0048788187166522124
0.0394405436525114,0.07054847046914484,0.010474866047021974,-6.573563232246997e-05
-0.04303750840059248,-0.016191095469498575,0.006847928757370165,0.024256155228327907
0.040482646531182505,0.0681687545209446,-0.006761880046329393,0.005980483806480985
0.042513239812181025,0.07033992057159592,-0.022215893776482917,-0.0087486142969237
-0.12521168254818113,-0.017744346180768745,-0.004114940184960308,-0.02252069509605295
-0.04435504150834562,0.01868712008035972,0.005516963266046127,-0.005235188816925141
0.12286759519859865,0.06857555673681087,0.02368653315804307,-0.004798192188749212
0.03939125946989653,-0.011758094473139177,-0.0019311444256171686,0.003632282863222565
-0.039250758916816564,-0.06854032164006359,0.005646804377382233,0.02319309598949963
0.04076249346352992,0.01886717394811827,-0.026904722467996967,0.01285276589902251
0.12314962407186979,0.016921088220139793,-0.006617000799487725,-0.006019478087329811
-0.12468965797517886,-0.07328548923633461,-0.005119303759875569,-0.0227606310746637
0.044992308596113674,-0.019059211764625113,0.0035268647350073954,0.019935782387893015
-0.12556266428637924,-0.06794327005805272,0.006002433015681438,0.00713936871572608
0.12163252064391003,0.01683540949181492,-0.024129017222780377,-0.0073936949009288655
0.044149602545887665,-0.07130771441362,-0.002635743834641069,-0.02634099502721377
0.12772823461391322,-0.017414798251300517,-0.022160479593401932,-0.00600296219009069
-0.12226246100556808,0.01648851954211044,0.021787228785833102,0.025739235822485596
-0.03864329262859544,-0.07220931492312532,0.023707478271990597,-0.023417877239384922
0.1221910261847919,0.018075350235853514,0.004101300349792948,0.02435715996762783
0.1236002917996398,-0.07124825630994867,-0.00885945411095191,0.005644902686499012
-0.03971279406739426,-0.07024440575662906,0.01818594387966879,-0.02330547224126566
-0.04191350796317073,0.06487321413894111,0.02093884035245474,-0.007050558057304065
-0.12559078923413902,-0.06979971936668085,0.008821036371221471,-0.006379503533307587
0.045520314725301325,-0.06805247338289572,0.005148017814545687,-0.002627200170497517
0.04525314766423491,-0.06987972773454289,0.0027323182480382536,-0.02273763107711805
0.12458549037930014,0.015224151639930537,-0.022194445248004544,-0.021261535544581916
-0.04184862253173688,0.015688443100875003,-0.008494863268494293,-0.005968929987676104
0.12485180985108936,0.06922131947422734,0.026050968757982067,0.006320134906896499
-0.03882567775963076,-0.01128639440799015,-0.001937426413490528,-0.006787048481173017
-0.12099537565861199,0.016526041093992444,0.021833812610772812,-0.01946169992140712
-0.03852933259173643,0.06268044933963259,0.025123813354926666,-0.003265169533672185
0.12201456740571262,0.017445618752376747,0.021186053867193383,0.004921137679283303
-0.12499359925703005,-0.0674342397231989,-0.023665101186686587,-0.022227347042066425
-0.12929237058272303,-0.012761093867377817,-0.023917201117951266,0.02346754149154293
0.04155083714200195,-0.017641605826219604,-0.02581617293756189,-0.024943691382152924
-0.1250445220902229,-0.06722494191297608,0.024388463278095247,-0.024095670065911855
-0.041904015251059155,0.06714360945742072,-0.007036395258760977,0.02426148288304548
0.042317650471241273,-0.0167622731229056,0.005803799512117206,-0.006583647649578119
-0.04274310918971949,0.06976276112958281,-0.004236018550960848,0.023278901550858225
-0.04376978192160953,0.015514343569135955,0.006924881994755391,-0.024860697654688554
-0.04093810752928333,0.018204655224774557,-0.018930341182077214,-0.02448300731193517
0.12277628908168023,-0.016880535176206878,-0.021893082822563147,-0.010417775912789714
0.12601504317897555,0.0678020096037216,0.022638050054383685,-0.01949316411163763
-0.03926579104175867,0.015088828566964212,-0.028504194432424693,-0.02767770289441477
-0.0401816482471731,-0.0684062822289107,-0.007630453393095042,-0.0064642414155804285
-0.12521219191491031,-0.06871672260631628,-0.009995830169893959,-0.004686482098173535
0.04231379354932001,-0.014918633391987656,-0.006118476677604605,-0.0039050196458112717
0.12446893311808396,0.06937158394253289,0.005715803542733775,-0.022248929353955088
-0.1257709149593292,0.0684097826525149,0.007755531697232205,0.005561916024564377
0.12558328619311354,-0.013909115560037785,-0.007327168822784599,-0.006998770912522238
-0.043443732039547045,0.015204857407720745,-0.021816805699673657,0.010919655987108855
-0.12302032241476323,0.06876234872492215,0.006445171559403098,0.02482200057408072
-0.03889559199808515,0.0659812642957002,0.006832452803933755,-0.007845931644212545
-0.04051994464744359,-0.06765538025155868,-0.01968955262656474,0.021285974467369632
0.12617572131496044,0.0175938331368083,0.027197233323636348,-0.022910021185694532
0.04300592440853516,-0.07042777808251069,-0.007760712065195581,-0.006639731955215354
0.04350259882633725,0.014703641489465,-0.02646880942369915,-0.02581349817900216
0.12146577382090615,-0.013960863259872216,0.0070177344626653915,0.02335268293618511
-0.12478297843997278,0.01752919136248047,0.008667971900659693,0.0015787910085068384
0.040931622601130584,0.06897404506269511,-0.007669433202846279,-0.0055817487612192865
0.04145324936526491,-0.01742705596418686,-0.017415247902115287,-0.022232007240299865
-0.12590955211465107,-0.0705788808128949,0.022755492560214488,0.008044035744155045
0.043930103782142516,0.018061921355807118,0.021996945239767387,0.001628657472003149
-0.1247033315003266,0.015675518198304955,-0.005907760853258674,-0.02334137918220105
-0.04225504728871233,0.01573393760422416,0.0027038058538278267,0.022769225422559033
0.12415210460084276,0.06754588808542906,-0.024758703589809933,-0.021001497571215305
0.12459825708850848,0.06659437383562757,0.0049943267648836515,0.023081088334616147
-0.04381720532004268,0.02153777051581681,-0.006668034404474116,0.02439666745473164
0.12280828498242952,0.06783793911636919,0.024078867916362746,0.007377423223651906
0.12286474354405713,0.017623428191992578,0.004728580047437241,-0.003053407041675891
-0.1239552746488293,0.06898517585961285,-0.02171667954410607,-0.02385975437768403
0.04479440783630017,-0.06908994400471645,-0.008929174183034792,0.005430762204681593
0.04299811041436537,-0.06864292263708459,0.006575208989070875,0.005318895886507076
0.04338895612313689,-0.01205314280998646,0.023976156564114427,-0.0023247748064906216
-0.12574365684494992,-0.06758897011692869,0.023051293101570083,0.005379801741537345
0.12494571526366201,-0.016040391772831727,0.023282399592164334,-0.02263977188190327
-0.12346521202678039,0.06772146554320185,-0.022882220902205402,-0.023321056804576242
-0.12518866061516684,0.017088814778477682,-0.025374063305598184,-0.007588783554846387
0.12459116082362214,0.01623660484528421,-0.020624339812939294,-0.0017224407496837326
-0.0417048086850888,0.019850239228228216,-0.005545458665021449,0.023391299220865372
0.04024893661332809,0.06992865785607345,0.02285823379716744,0.019301525120123637
0.044235065124904424,0.0681897158250615,-0.008750430386874444,0.001386953009940488
-0.1258653625476887,-0.015705472916250848,0.0032185851396274536,0.02293324536770273
