university_name,fidelity
Shimane University,-0.19464146329540277
Shinshu University,-0.19464146329539922
Shiraz University of Medical Sciences,-0.19464146329539922
Shizuoka University,-0.19464146329539744
University of Shizuoka,-0.19464146329540277
Showa University,-0.194641463295401
Siberian Federal University,-0.19464146329539922
Siksha ‘O’ Anusandhan,-0.19464146329539922
University of Silesia in Katowice,-0.19464146329539922
Silesian University of Technology,-0.19464146329539922
Silpakorn University,-0.19464146329539833
Simón Bolívar University,-0.19464146329539744
University of Sistan and Baluchestan,-0.1946414632954001
Slovak University of Technology in Bratislava,-0.19464146329539922
Sofia University,-0.19464146329539922
University of Sonora,-0.1946414632954001
Soongsil University,-0.19464146329539922
Sophia University,-0.19464146329539744
University of Sousse,-0.19464146329539922
University of South Africa,-0.19464146329539922
University of South China,-0.19464146329539833
Southern Federal University,-0.19464146329539922
South Ural State University,-0.19464146329540277
South Valley University,-0.19464146329539922
University of South Wales,-0.19464146329539744
Southwest Jiaotong University,-0.194641463295401
Srinakharinwirot University,-0.19464146329539833
SRM Institute of Science and Technology,-0.19464146329539922
Staffordshire University,-0.19464146329539744
State University of Maringá,-0.1946414632954001
State University of Ponta Grossa,-0.19464146329539744
State University of Santa Cruz,-0.19464146329539744
St Marianna University School of Medicine,-0.19464146329539744
St Petersburg Electrotechnical University (LETI),-0.19464146329539744
Süleyman Demirel University,-0.19464146329539833
Suranaree University of Technology,-0.19464146329539922
SWPS University of Social Sciences and Humanities,-0.19464146329539922
Szent István University,-0.19464146329540277
University of Talca,-0.19464146329539922
Tamil Nadu Agricultural University,-0.19464146329540277
Tamkang University,-0.19464146329540277
Tanta University,-0.19464146329539922
University of Tarapacá,-0.19464146329539922
Taras Shevchenko National University of Kyiv,-0.19464146329539922
Technical University of Cluj-Napoca,-0.1946414632954001
Technical University of Košice,-0.19464146329539744
Technical University of Liberec,-0.1946414632954001
University of Technology Iraq,-0.19464146329540277
Universiti Teknikal Malaysia Melaka,-0.19464146329539833
Universiti Teknologi MARA,-0.19464146329539833
Institut Teknologi Sepuluh Nopember,-0.19464146329539744
Telkom University,-0.19464146329539833
Texas State University,-0.19464146329539922
Tezpur University,-0.194641463295401
Thammasat University,-0.19464146329539744
University of Tlemcen,-0.19464146329539833
TOBB University of Economics and Technology,-0.19464146329539922
Toho University,-0.194641463295401
Tokai University,-0.19464146329539922
Tokat Gaziosmanpaşa University,-0.19464146329539833
Tokushima University,-0.19464146329539922
Tokyo University of Agriculture,-0.19464146329539833
Tokyo University of Agriculture and Technology,-0.19464146329539922
Tokyo City University,-0.19464146329539833
Tokyo Denki University,-0.19464146329539833
Tokyo University of Marine Science and Technology,-0.19464146329539744
Tokyo University of Science,-0.19464146329539922
Tomas Bata University in Zlín,-0.19464146329539922
Tomsk State University of Control Systems and Radioelectronics,-0.19464146329539744
Tottori University,-0.19464146329539922
University of Toyama,-0.19464146329539922
Toyo University,-0.1946414632954001
Toyohashi University of Technology (TUT),-0.19464146329539744
Transilvania University of Brașov,-0.194641463295401
University of Trás-os-Montes and Alto Douro,-0.19464146329539922
Tshwane University of Technology,-0.19464146329539922
Tunghai University,-0.19464146329539833
University of Tunis El Manar,-0.19464146329540277
Tzu Chi University,-0.19464146329539744
Ufa State Aviation Technical University,-0.1946414632954001
Umm Al-Qura University,-0.19464146329539744
Unisinos University,-0.19464146329539922
Ural Federal University,-0.19464146329539922
Urmia University,-0.19464146329539744
Utsunomiya University,-0.19464146329539833
University of Valladolid,-0.19464146329539744
University of Valparaíso,-0.19464146329539922
University of Veterinary and Animal Sciences Lahore,-0.19464146329539922
Vietnam National University (Ho Chi Minh City),-0.19464146329539922
Visvesvaraya National Institute of Technology Nagpur,-0.194641463295401
V.N. Karazin Kharkiv National University,-0.19464146329539744
Voronezh State University,-0.1946414632954001
VSB - Technical University of Ostrava,-0.19464146329539922
Vytautas Magnus University,-0.19464146329539922
Warsaw University of Life Sciences – SGGW,-0.19464146329539922
Warsaw University of Technology,-0.19464146329539922
Wenzhou Medical University,-0.194641463295401
University of West Bohemia,-0.19464146329539922
Western Michigan University,-0.19464146329539922
Western Paraná State University (Unioeste),-0.19464146329539833
West University of Timişoara,-0.1946414632954001
Wrocław University of Environmental and Life Sciences,-0.19464146329539744
Wrocław University of Science and Technology,-0.19464146329539922
University of Wrocław,-0.19464146329539744
Xiangtan University,-0.19464146329539744
Yamagata University,-0.19464146329539744
Yamaguchi University,-0.19464146329540277
University of Yamanashi,-0.19464146329539922
Yanshan University,-0.19464146329539922
Yarmouk University,-0.19464146329539922
Yazd University,-0.19464146329539922
Yeditepe University,-0.1946414632954001
Yıldız Technical University,-0.19464146329539922
Yokohama National University,-0.19464146329539922
Yuan Ze University,-0.19464146329539922
Yuriy Fedkovych Chernivtsi National University,-0.19464146329539922
Zagazig University,-0.19464146329539922
University of Zagreb,-0.19464146329539922
University of Žilina,-0.19464146329539744
