n1,n2,n3
0.4329318206845381,0.5433156177510683,0.33782880892629125
0.4853359812032351,0.5874588139924243,0.6429468974636487
0.4914320163516489,0.4752891615758656,0.5849777556654313
0.5523478989034357,0.4196498122737112,0.4410098066359825
0.685743380104844,0.43203182591057576,0.6923236086310032
0.5764735233167508,0.41231952073969996,0.4133861196070064
0.4085344212976925,0.3689918376424347,0.4223645558641413
0.7707546769216668,0.2519416978646864,0.6762752486568224
0.28166867611094204,0.5642039992873039,0.3697856919791731
0.5720308380417592,0.37784321810797983,0.5379737241865473
0.5153444414756364,0.5226068447844926,0.5275164020738871
0.45606735419632766,0.4893042838778377,0.5750486595427599
0.7606425706716454,0.29308221530202355,0.6335255077167806
0.4206598720971508,0.41767170975034434,0.331569394313354
0.6488134157902115,0.4730002276481138,0.6273102990834484
0.4018105537835587,0.5741122086895787,0.37429512981126956
0.4604718312136948,0.4936804478243416,0.5692697800137511
0.4614461294077063,0.43432595231182736,0.4582216955714849
0.39374004802462326,0.482771216558788,0.2413411820450517
0.4831469901255023,0.47709171022247115,0.5218786531759504
0.5073457953307665,0.3263893869567015,0.4165417062275672
0.49480978189096514,0.39846220095415685,0.3942030188917385
0.5887284187002716,0.45601802951445336,0.709918367684989
0.5994943683875058,0.35005806141404217,0.3938482358824517
0.6372037365269361,0.4866165136925789,0.6754260650042427
0.4514246040122624,0.41759921801096606,0.26479827457012084
0.3920120940122848,0.6147082166801352,0.4739958622323415
0.3113421114396866,0.6345259593814544,0.46581843813559315
0.5588334630952485,0.5956527447102475,0.5130468637678206
0.4535171126922902,0.5866723082434588,0.3924058796302554
0.34252714614656415,0.6817614179682248,0.5017908306228183
0.190570804804131,0.6902269618247769,0.27260866468437434
0.5497970682245509,0.5879628211866531,0.6964174530180531
0.6266668637447683,0.4399101607586707,0.5090260998063391
0.4327381680186926,0.5553357305362809,0.5430585831734988
0.45671844626699554,0.4816095630224798,0.48071752675686996
0.5506924559536219,0.4308072704081208,0.62258499907502
0.7821913427157361,0.2946669099952811,0.5298921176132839
0.4143112232933914,0.6349615921188542,0.5659541088496157
0.5397313426682253,0.392636548160133,0.6356895791905448
0.37207777297563277,0.4327520578110526,0.32173977320097974
0.43375421600191405,0.5301756015336753,0.5112392739930599
0.5627376459545542,0.56769647505433,0.41348977447766766
0.49653521130611855,0.3370332149173744,0.2646165997125236
0.4494878087753626,0.39774652843364555,0.34506949872482284
0.33913818031084597,0.4667038377321408,0.27140504396982323
0.42762896131696815,0.6129170482437565,0.5829965347590591
0.7798002521148574,0.3155543049995032,0.7806294310702638
0.5992452910773005,0.6051899759540815,0.7789871974532483
0.36710971675373677,0.5980863542339488,0.3819229358075713
0.34220456011261985,0.46513539890259264,0.11278320856839882
0.6321131501147537,0.4260338593010073,0.5705618126685498
0.6576892483626119,0.35547671349147353,0.8456517644236159
0.7671697502151604,0.2525752116282926,0.6553141438076241
0.43969802147319925,0.49420180317993945,0.3892173819790135
0.5980987401479009,0.4332959317937203,0.6947357924318704
0.3154440322153683,0.7286316835315751,0.20096082577153562
0.6452338515920044,0.2504837425274135,0.44773960888702663
0.4546013753822468,0.4717981234253444,0.5414369405391083
0.31521471559402375,0.6099069375998322,0.37896415000114675
0.5773803633026833,0.5200322045718074,0.7050508304618607
0.648830588259879,0.3323319129204129,0.6817926086189352
0.3919655282031937,0.6530219547832282,0.45261930238148296
0.5641533640360522,0.4392585350550118,0.5728166346782019
0.4102371963660196,0.6677796697197824,0.5798271911058671
0.4232761728202647,0.5269345965194819,0.3825931361651614
0.7609542058708454,0.2610965238318963,0.8250568733573768
0.5492651014423546,0.4291105579777644,0.5882244847570751
0.5147580835708929,0.5165944268428148,0.49316131357307885
0.4743361142741171,0.41655389971427165,0.3919242258230188
0.7131238272330818,0.3317444942874687,0.6627335714825785
0.576785528020754,0.4463368883664446,0.5679646595078736
0.33990715381105135,0.49691570800155127,0.422820583221543
0.5883326960901321,0.3880920877740978,0.5102097536840051
0.2929497864531019,0.6542817251969761,0.5200884230186206
0.7504809861733363,0.26609849133607855,0.6210666124505008
0.6608244271825106,0.2853007588092618,0.4272525049607374
0.4200278286685047,0.5551468707586333,0.45231193674501236
0.5657912104746367,0.4419672563814216,0.5080108291267089
0.4094155186732189,0.5510911465576217,0.4039796665585259
0.3703624294053712,0.5577212101107393,0.44181368756816786
0.6039859173044263,0.49325965766200763,0.5224816198115847
0.6090924490394666,0.28411505800934644,0.31408567765062784
0.4394946166004705,0.5347535926636482,0.5452990323062066
0.5609499557014084,0.34819274746613416,0.39439168068749453
0.6298779072796625,0.2634091700597269,0.4130036597349083
0.5618451269861238,0.47818977135837554,0.5515865600370851
0.6174039278091394,0.29192240726749286,0.5543100047028567
0.6153234551892486,0.36006663591262356,0.4287863660971316
0.3779766378983251,0.5672132569779764,0.4751191949734804
0.28950375196843325,0.6060002003020311,0.37277363442411776
0.4998735901490041,0.42164881508585533,0.39119296407445386
0.48387163987195814,0.5457400658277666,0.5037498306955293
0.33309685667433264,0.6421611736745861,0.31790627525590487
0.6609083653255801,0.4758192049429374,0.6699237700506822
0.5923998177829833,0.3501383179586062,0.44698130678506826
0.4221813290375369,0.5396233358708,0.4416827023824537
0.4592303365042882,0.6104049019875761,0.4430354745814441
0.31791047889789587,0.6317760928703686,0.34908188258381506
0.1824395271701334,0.686901890588684,0.27254155664343876
0.5659128385028996,0.5287755844496795,0.6598968627017155
0.4369129099543157,0.5060452327127875,0.37633559251446635
0.2624529965782812,0.7513373403508268,0.49548067886162417
0.5333399468951739,0.44498066664108277,0.4714269692240696
0.8021684333954958,0.338034720394779,0.6818807263855168
0.41960941200452595,0.39390250992879533,0.4028787845618858
0.3817437619633564,0.6144525548236143,0.42839775001821423
0.4649947051748284,0.4140205745085326,0.44313534311690206
0.45338897536260475,0.517209456781339,0.4368349287109298
0.5848599785435805,0.4688620024339606,0.5207231153136713
0.5557462092710003,0.5011527289661011,0.6195367974488205
0.6147219213384816,0.5327144066066886,0.5782852026256161
0.5653529748629683,0.49744340320938313,0.579118780995657
0.4280290628402758,0.5642911834360588,0.5549958471422202
0.5043901160212249,0.5455078305732272,0.48566890021005726
0.5477370936965206,0.40709494244124006,0.3566063904862037
0.6638698791492618,0.2931877911615224,0.5574058102704836
0.5771921546872062,0.5789332989047486,0.6908227360112256
0.5660555971222384,0.43174008369032874,0.5610494283312488
0.4736162348151569,0.5044887605720789,0.47454401394631407
0.6319978604341784,0.21765527750818317,0.4919859647605295
0.19756542722310103,0.6789523413161227,0.29752963966292756
0.44159148496994766,0.6274956875019525,0.5234474561461304
0.49851398442877465,0.492528530347805,0.6606067001356871
0.29384081043589455,0.5979930563986335,0.27459736642109817
0.3147815016403845,0.6659595523680406,0.5548745126654985
0.7319875808695036,0.30304508264415564,0.6170356942572589
0.5896436630560422,0.38704245166610907,0.5910459951058011
0.4729621407269171,0.5112908498759057,0.5867059560344653
0.29640157574779885,0.5464525225516565,0.32984058973131347
0.40855622765172683,0.5126980301148643,0.4639332909346046
0.4325425310332309,0.44158928181756213,0.4660798033936619
0.4228996397848745,0.5161337072425387,0.4224399925305748
0.5448151255218504,0.43074046433187735,0.47542003079791184
0.31483751130443544,0.6798943338566121,0.5213710926928923
0.4457775620721732,0.6186303562066003,0.3941698525457552
0.526702395243909,0.5654626877620464,0.719685427419472
0.3625336742747525,0.6412036730893972,0.4772815249753706
0.6570373641843136,0.3946091684106014,0.6270330345279637
0.12892236085505002,0.7285819263703824,0.2038602586482686
0.4838180409577672,0.44180789821422173,0.39609256678024074
0.7459293161344719,0.29888270986965243,0.488754709299763
0.48986381605964896,0.43874419331867215,0.4773373335163709
0.4776623875163224,0.45207000436837863,0.3842965792871729
0.452818441720914,0.45550532147678274,0.640180924735766
0.32837830997879597,0.5790839461372118,0.33931402763732194
0.5916827071192421,0.5066248487210995,0.6914774770507898
0.5254808172974076,0.4235434805225223,0.5389238836010257
0.6200030840527067,0.5535854418601988,0.7721698930349491
0.9970995763862679,0.0,0.6316644224401423
0.39941190274688093,0.5273759812828138,0.41703492184304575
0.6529626993803963,0.3986239318278646,0.5706836254939665
0.6570723165190729,0.3837638752480824,0.64034857597272
0.6140304024593771,0.4264504615691739,0.5707841732748947
0.5788481010980339,0.3907494401494107,0.35567333187484107
0.3216228853136661,0.715987804960835,0.4851636067257575
0.3808217086488086,0.49549599259472504,0.4067766153381827
0.4583536839068485,0.5135074340256193,0.6027433377279355
0.5755766945860536,0.332043645568723,0.5056902950362515
0.5944625057923857,0.44560456554985217,0.7481174023060235
0.46364342463172215,0.5166340944155503,0.5589410020172146
0.43700418953411535,0.5010239687286643,0.42700902755457704
0.6034909892433524,0.40622814979580407,0.534005519771739
0.33947081424838343,0.5079288250333788,0.3086354130098932
0.4005439496200472,0.54281387636017,0.3100463417390017
0.3035918813347838,0.6344411911344213,0.32648386464295276
0.5192617425898238,0.5262150363300616,0.5457181191550974
0.6466781510047684,0.4041547767142594,0.6773049134511098
0.27438512079594457,0.781773611215,0.4314592324687333
0.5398096805522462,0.5015064413957174,0.6103308509550048
0.39509382659186093,0.45337611578112536,0.6233461308628472
0.7971128550042712,0.39776176819252534,0.8487217146715574
0.5660083225274105,0.6261059742053273,0.6060883452227673
0.6438946075650241,0.4464983402306307,0.5189473560806221
0.275369342206009,0.6433839506915876,0.36138625397031304
0.32699658425445466,0.6085819033091661,0.468726745090894
0.32971726687768066,0.6395596813165798,0.4397358677335355
0.4449379198129008,0.5370835966874193,0.44815786544757036
0.4869088560226623,0.5277975567505847,0.7030721715403245
0.5095191675972827,0.5794353369350118,0.48293630471001875
0.479903180516265,0.536593583741598,0.4526790939276556
0.49266460192899897,0.37957635217344055,0.4465116276241033
0.7667001083543385,0.4037397554885112,0.6900862115052273
0.3693812515207297,0.4462994367433856,0.3571877493520534
0.6954580509022624,0.3541947946534799,0.689201008462304
0.3124512348091292,0.650065864411758,0.4527477055946509
0.6903003385069042,0.4497666576124269,0.7732270253133219
0.7558414198769086,0.2952757233372002,0.5660213844077673
0.6778716735488665,0.4193906773361879,0.4993582724842568
0.46528252186211866,0.47039388777618446,0.4684051261300397
0.3870691380977591,0.5387781650384345,0.4306848048510798
0.5741580379723459,0.5120524157393284,0.6307128040857082
0.6596799159521503,0.17223087564410566,0.3401303037225974
0.4781374076741261,0.51492489171475,0.4129771623854021
0.4902970294538367,0.5018011127470889,0.5441370365091843
0.5692229584769469,0.1494224956757365,0.35835939073848494
0.45828784708730136,0.4162969796172947,0.4000881397343656
0.6767310536032282,0.4354162362084236,0.6716962777851985
0.4023432784157263,0.6279717959542467,0.5521640139227445
0.5500638184726329,0.5377629381343008,0.5749508863657538
0.556333295208656,0.522994479804565,0.5448520634843098
0.2580885793472595,0.6660643791705237,0.29416038543780754
0.5381096954141518,0.490367223461428,0.4923830365011591
0.5558721368932316,0.3366162763491547,0.31066961899348194
0.6076296071630461,0.4313737104298787,0.639163181791755
0.19415599948406329,0.8351157789464076,0.611664579596672
0.4328602126067283,0.5865380656727737,0.4681146168680088
0.46279677417411047,0.4924870287851928,0.45429348613584936
0.35849321690242053,0.4813109798259469,0.29978741565101924
0.34522425999040496,0.6974690353404573,0.5760731767531093
0.1363021743860055,0.7543552616788075,0.3161056273915218
0.43809302552642854,0.4756271344359328,0.4587065028893345
0.55569770331746,0.5395374930541226,0.5441805070466617
0.5133700947811336,0.5167360485662321,0.7866378482950435
0.5635138640073103,0.39005242519930455,0.5381370134087681
0.39159011931158794,0.5231945769913656,0.4302221936698297
0.5375724481452873,0.4707890972564716,0.6646295187256523
0.5496259360322394,0.45915268999133335,0.5223487431695253
0.5262502375656039,0.38107474923270845,0.3369185744452964
0.5186040413975124,0.4441155926311311,0.5449796338328269
0.5576459833201525,0.5679923010346521,0.7952755866353016
0.5300080740294317,0.576117211707034,0.669154819889097
0.5483872178273973,0.46826364462881237,0.595168171680173
0.5162463169111102,0.5827493326423309,0.6582283270397797
0.16192014394530968,0.7350630418435078,0.3707389137506599
0.6300746207774235,0.44451548052472173,0.5677079740799075
0.6481133482449395,0.25410122748759334,0.41348174803293136
0.39043546844276333,0.569401530209643,0.3984351753940933
0.6435840167192443,0.4434506343532642,0.5440382966605509
0.49540185900953615,0.33759101562760657,0.35197463674115415
0.5276579715536908,0.3770478367547091,0.41446130332068887
0.5144052006824291,0.5556776755486227,0.42973740854782466
0.6256372495240267,0.5376049269683078,0.6589421589640041
0.4608927296370211,0.5640874805629483,0.6567584261742427
0.3978033238051225,0.6716780131222198,0.5395951400485912
0.34422827438986453,0.6260755382657065,0.47313498184191155
0.5902727927679741,0.41104133435702933,0.7103472624476194
0.528998478017809,0.31934881650798863,0.44798592174298113
0.7501215521186243,0.3439671386533518,0.7555262690202084
0.1954488277397515,0.6059363369078755,0.35573442519831594
0.3729417800619052,0.6487917078838011,0.5290430460833733
0.07768317344338414,0.8596193818709812,0.3044334997135323
0.42396882319216983,0.49881426454055156,0.4457002834319207
0.2706701174279039,0.5951613206069879,0.26488707751092794
0.5268526382980021,0.44566199912605586,0.5208056402638407
0.5894260389909562,0.32181398262301003,0.4381319858257933
0.30681469149043733,0.7126774085012337,0.4805664866671054
0.41461832046445696,0.6116032772695726,0.4793356058674182
0.37811942359463097,0.5282973353901012,0.24161345511863214
0.4294127798302878,0.6345426957222613,0.604950310333963
0.35324715597881357,0.5861823888760462,0.3937751527777553
0.5572672475006396,0.3983434474044649,0.4571924580418346
0.40399311654177217,0.5213418562932014,0.4019439129310202
0.5532762444436294,0.33267433243040906,0.46789079653859145
0.46830181075886024,0.4062835862387081,0.44575919347719584
0.4256003216506502,0.46098397715635625,0.3823986612745235
0.4811699046434842,0.4999080592873195,0.4720496615143501
0.49712532946141325,0.4497477794033888,0.35500023372095163
0.39782912799268944,0.5348057582123111,0.2844939492527011
0.15929935328914915,0.7207410973388405,0.20777268504238858
0.5121929201141964,0.395170601493121,0.6588597788770679
0.38581218084725377,0.49675282310979724,0.39584007383338865
0.5177276424078534,0.4663266276774233,0.4970530022072159
0.5436816364904582,0.5064438151656832,0.6259511186753423
0.6212087082942174,0.4378197526674374,0.4874900867534552
0.28312943446802735,0.7195559723024881,0.36746692320815383
0.41518009962057306,0.5454632395790773,0.4546981945923973
0.7078933130096995,0.347887093490937,0.5046809934844637
0.4756884711830991,0.5791599216302366,0.5701342695384897
0.3360772728213202,0.5400239544432962,0.35214726515518613
0.5112572578442031,0.478475552683457,0.5624565373380863
0.4219797133245094,0.47159302282549537,0.584432180897198
0.5471383900256903,0.5506535920715104,0.5459981710225881
0.7799215309677465,0.40631284770079923,0.6743972185601783
0.5386450157576875,0.4366269952695337,0.5527557218094107
0.3999773545928931,0.6056360295452072,0.46071920622325746
0.5203269014721092,0.5022008326101287,0.4549625880396689
0.43632167687154094,0.5656332074363233,0.3655863589994009
0.5329990290036565,0.32215360790915126,0.38542815186138957
0.13467911629403112,0.6551340170993721,0.337161805524591
0.3743899312750807,0.6349512640152171,0.44380140287971886
0.4506956150610421,0.4960591436090088,0.3238230621242145
0.5504116912136591,0.4889923716401653,0.6321339876908043
0.43001434422900964,0.6196874947365337,0.5985955657604459
0.5258642045945802,0.5275242639797753,0.4717696344934943
0.6318771765126661,0.24437171785964532,0.47290519561495137
0.4834693213826094,0.5364900009309711,0.5564370259680615
0.4387844716270203,0.4462927003525664,0.3425963565723945
0.49236298367838466,0.43388597829828973,0.5872710297784282
0.7770589390321102,0.18081195450116072,0.6024465247116676
0.4673270967142755,0.43896647593792715,0.4760866528033755
0.5172769071890455,0.5547032382783545,0.46548319494662427
0.5740397842729437,0.5676987438474448,0.7390316600803474
0.6671402218202499,0.28435570472054883,0.397052564398936
0.42112648971901145,0.5301685273888493,0.48326897506203104
0.514396234951232,0.4215335316780295,0.3324889355219577
0.417671894569346,0.5497893915689491,0.46711578758828287
0.5707427347447747,0.49271326383118375,0.6308164094068561
0.8657975098137732,0.20064073888573497,0.6740291711573323
0.7441441151653913,0.15913918637562263,0.674444161676934
0.6912482134300252,0.31456322662207226,0.6996162221936006
0.5074863120145218,0.48253030395093,0.469042214748318
0.17722681280081212,0.7034697646101095,0.42422131907647964
0.6160831457927978,0.4427883619373009,0.6959071502361552
0.4948860990829512,0.4083354656666465,0.31672158638982545
0.4904424849073718,0.43899456440165635,0.419718747924308
0.3948108386484632,0.5716030212114246,0.3932548439077359
0.5276825847339313,0.4268476286445516,0.45388328975915165
0.7270472884899534,0.32437840212246777,0.6116099152303268
0.7489752241797398,0.20715822507450554,0.46280341678225695
0.6675208003394268,0.3542607095758386,0.6808712506884418
0.6200088424989565,0.4419825468614702,0.6484481217257029
0.5686707998604578,0.4208062723831536,0.5328849801488311
0.5914446765351876,0.5386251189772796,0.7047889914206044
0.33516285397208934,0.5072616470416732,0.32687163689953697
0.5025451291701709,0.40973228397583394,0.4283110091245341
0.4578107113546626,0.594953620204196,0.5133832816355786
0.6642257602073768,0.3277862119484437,0.6315651642463334
0.6474634390113667,0.40429133293830405,0.5666029989225663
0.6242909597541064,0.4002345768215296,0.58329733026022
0.6494463791307631,0.28332942288486734,0.4957652995368349
0.718158117112106,0.45341730035380085,0.9670833856532435
0.24452734599348713,0.6845510273730289,0.45818585758194635
0.273866844597545,0.5486535070954788,0.3481822402563363
0.7765607373533018,0.2739141675215555,0.7128267989609349
0.4204372954058337,0.5984151094199612,0.3733804193135358
0.6863257876889411,0.41037854183482564,0.7506589062020044
0.4172343558482657,0.5033143378805638,0.43011921509236467
0.6558386959379998,0.3850467355061184,0.6048188796974537
0.4781321654827192,0.5380974605221795,0.48409511593902754
0.6314205215254644,0.4090234544514294,0.5318114713707062
0.48981056660644445,0.493093281546475,0.5558290257838489
0.37258546235153156,0.49562956161881905,0.2848505124511511
0.5537329420220213,0.40528360412608405,0.43489591502911196
0.40229906290562395,0.5629892026362923,0.3893618385477629
0.5888967264806493,0.40889531702187254,0.7450781524926745
0.6691902650746041,0.3086631829102125,0.5693296790340462
0.5123214662017274,0.4211535638986453,0.3965415454335529
0.48970791739281533,0.37102850294667633,0.44173888522369964
0.42347347641818833,0.49580160033711107,0.45242206600555573
0.501985475381999,0.46605546979523826,0.4041185805715432
0.41818657704656387,0.6135279389731755,0.5925214643464548
0.7166156445260142,0.3187634104035265,0.6391232218851899
0.2940546577767995,0.7348660723108461,0.5438318472481327
0.4730038301474791,0.6407122257624032,0.6054894379821755
0.28369300931442415,0.5310809976614488,0.3714881478245458
0.6011234495537254,0.355427435046467,0.399627168959562
0.42874116790817257,0.4703760700668494,0.40069001426496
0.4083385405658303,0.6745572353082595,0.6041488350476361
0.5528422016407297,0.49614491721531495,0.4897158360833935
0.5676674967189292,0.463836108420312,0.5233554115686336
0.6428075575398324,0.42068953703984546,0.6705945590795789
0.41468966045653716,0.5910956087885221,0.4195701317319451
0.29628174996090884,0.6697905177402365,0.40183215998879973
0.652727030120414,0.36318645350859735,0.5659175817148837
0.571265239550358,0.4650567528596461,0.4416975474264683
0.37324352104061703,0.5147009796118365,0.37859196900116815
0.4492571856532649,0.44537582605298054,0.40079990074518784
0.2846788790684288,0.5447286798612367,0.41168125933562183
0.5952597096117188,0.32075042011864474,0.49306089367291933
0.3907558229129567,0.45466963404719424,0.33322501197609616
0.37341812310309075,0.614788458360599,0.5900927888298249
0.5782323081306742,0.39515111629307104,0.4942594716152759
0.29372295208503924,0.6330665568367185,0.2717900456803821
0.42002260072930137,0.5555853367364091,0.41021079974094354
0.31238715166369146,0.740515215341951,0.36192067810839795
0.6997117651209669,0.3499526449055294,0.6488118120126012
0.5800611738826079,0.4433764129083346,0.4609600834388571
0.45222520015001316,0.6713784403168346,0.657520284132135
0.666579830319565,0.385768791231409,0.6557966729383511
0.44328525939293734,0.3685862784941164,0.34220395659610525
0.4706274655411784,0.42883382788782065,0.46399539143361296
0.38532664964450986,0.6643818746475922,0.505786926091337
0.6038344380738475,0.5347279481228421,0.5938077716593171
0.35959703343697175,0.5503584889219311,0.4033057881546483
0.44373262556212323,0.6148475510502099,0.5241527355388738
0.743567710403509,0.5013319725461602,0.7196425873349601
0.4041911298014554,0.6188954954334843,0.5091085866853596
0.4232387642735696,0.49559639879143125,0.382085334589611
0.6969749212278493,0.3281651756657958,0.5875912040604176
0.4002766167588791,0.5253846138761448,0.41325243474002976
0.2484427644901799,0.6828640351082959,0.35419773130884036
0.3162972025849498,0.6140257725588877,0.2535563079628436
0.6316414488378096,0.5025204573080294,0.6797186405353034
0.6147822561339362,0.42715445639733307,0.5800224658294393
0.714932830078727,0.5363846334763333,0.8074076997928029
0.310283507390869,0.8352864994058002,0.6685676073025639
0.3012745294336829,0.4398064195730063,0.36592573840347825
0.6407657057627254,0.382406747270075,0.5528927080193853
0.4105870525886754,0.5035695072803544,0.3350728260962552
0.8222555036208526,0.22242884023312123,0.7082075334103086
0.6062441906244601,0.6071951027493485,0.7048732835649236
0.4642994591341169,0.5084495817124599,0.5136781436344683
0.4181989925647722,0.4608679640272686,0.4667251513643908
0.4660926869609966,0.45943595914566904,0.5411227929859205
0.44921353108603645,0.5131779863807744,0.5368717599489482
0.24204043465262962,0.7026773271319071,0.4212598243293208
0.46784418882510365,0.43731979881785177,0.4845943525428008
0.49736989022696465,0.424086741984573,0.5348272768946783
0.38209185490951086,0.6022969109187185,0.5766225929597274
0.6074728355364096,0.40520594551648204,0.6566713509393438
0.44041470988500303,0.46507029428894175,0.4091900296930621
0.5880896470312846,0.38444006703979494,0.3836587578978928
0.5282073428283957,0.46532961492904407,0.5583632992485672
0.4216147365807674,0.47553285290489905,0.3586006236613256
0.3913513982613388,0.4858507957938917,0.3061964386544597
0.01087899699342459,0.8585772006875294,0.19293636369679887
0.5517835446780268,0.29152274493382807,0.3828865964648695
0.3376559064343299,0.5802882859928228,0.468629221508494
0.6464128769384578,0.27859055450769576,0.6007286950803317
0.5452106430588299,0.3480498513059274,0.47433356064933035
0.3458471823283579,0.5615156623167602,0.33999059944284327
0.400389142739845,0.5591692844445287,0.48820148582052525
0.5020930359685416,0.4304586566784923,0.345795501873223
0.7235712549059636,0.3147781033063342,0.432972767651547
0.482196774505885,0.5036230965044606,0.4694110352091004
0.5076845071872961,0.45857953584965466,0.5158113140381394
0.5465735890875151,0.509415653479481,0.6470441124280583
0.4246472572822252,0.5814130784586756,0.5418267445292433
0.3457235019168526,0.6924112012269906,0.30062310335447984
0.08017914158259569,0.5742670041345227,0.07375364749526513
0.4280229417128762,0.5876254119720905,0.5347754576089856
0.3880388545723895,0.657843513645702,0.5880463111727962
0.27937005621586475,0.7775253016309476,0.44389439068681064
0.3489552770413698,0.7563844626490173,0.7628008803838008
0.6606957093432114,0.27588111858652076,0.4803428535328563
0.6249155242384262,0.4849382716689475,0.5996083242457391
0.512071656285837,0.4942821750110915,0.5251860273824926
0.5193761723466594,0.4456072552598252,0.5242233162888802
0.7962354439051598,0.40679322319920935,0.8595680003526045
0.46970425199378385,0.5064244486892593,0.22285066120029715
0.7216773267676986,0.22949281601663565,0.6542801998031866
0.567805981931253,0.4227433870005892,0.5720119247397678
0.8018702263045299,0.24753057846807847,0.6959583596542054
0.6437408859161483,0.34968099652097395,0.648530971845157
0.4944611836682293,0.46728334886333944,0.4919877232707047
0.41379488316133656,0.5021478891366039,0.37987342473099117
0.6596950642279072,0.29769884829863347,0.48677176856202786
0.3856209143057678,0.5792675651716493,0.5160658876936087
0.454747833918089,0.641227080956675,0.4222665797139693
0.7040930386406216,0.44718749566985017,0.7258001597658872
0.5568498128741414,0.5390195174279355,0.7058682571217308
0.219983799838327,0.7161904533914715,0.3260487092846296
0.3999864810159918,0.5937812746408571,0.4886051510015768
0.5437158548521397,0.550106189364986,0.6539155095693207
0.347215893055861,0.5759841843868488,0.4863302561982789
0.6326689908997839,0.41465507648480593,0.6648684758911737
0.7869161874807635,0.36796197395803115,0.8307845014245548
0.4747738448380757,0.5165442285420465,0.35978989056863064
0.22108958721104752,0.7175194704667593,0.37269434908534343
0.5959487329921302,0.4901054714965423,0.6675821673728777
0.31820112629194297,0.7239842078836617,0.4990524788806534
0.5707955641084163,0.3622936155190956,0.4585507554253475
0.6288911495718013,0.4652630083157008,0.6328849007498121
0.643503501007874,0.43602094877327086,0.532482223958109
0.7969535940313025,0.20895016432546354,0.5126742883551277
0.4499801241350225,0.41156700777093647,0.48845934147503317
0.612053245556311,0.35965905071743426,0.3908935258620275
0.3383791344269605,0.4834917070961271,0.3458400636262359
0.5677927269286233,0.4917223330725872,0.4332340527450004
0.4997446294440568,0.4920086671121255,0.6678998360551158
0.3669287888116632,0.5250483110601529,0.5188552076520695
0.7450961761498467,0.27147626177034184,0.5088334400123061
0.3847673914378237,0.5530739453451138,0.4652765295470124
0.46175609966674697,0.5248083646093012,0.40449234844249654
